id,label
2998,0
2999,5
3000,1
3001,3
3002,3
3003,4
3004,8
3005,5
3006,8
3007,5
3008,1
3009,1
3010,9
3011,8
3012,9
3013,5
3014,2
3015,8
3016,7
3017,3
3018,5
3019,0
3020,4
3021,8
3022,3
3023,7
3024,1
3025,8
3026,8
3027,2
3028,1
3029,9
3030,0
3031,8
3032,0
3033,1
3034,1
3035,2
3036,1
3037,6
3038,4
3039,8
3040,2
3041,5
3042,9
3043,7
3044,8
3045,7
3046,5
3047,8
3048,2
3049,9
3050,7
3051,1
3052,0
3053,0
3054,4
3055,9
3056,7
3057,9
3058,8
3059,9
3060,5
3061,1
3062,6
3063,7
3064,2
3065,1
3066,7
3067,0
3068,6
3069,1
3070,4
3071,7
3072,1
3073,3
3074,1
3075,7
3076,3
3077,5
3078,7
3079,8
3080,7
3081,7
3082,5
3083,2
3084,9
3085,8
3086,9
3087,8
3088,9
3089,9
3090,7
3091,5
3092,2
3093,3
3094,8
3095,5
3096,6
3097,2
3098,4
3099,7
3100,2
3101,4
3102,5
3103,3
3104,4
3105,9
3106,9
3107,6
3108,9
3109,8
3110,6
3111,2
3112,9
3113,2
3114,6
3115,9
3116,7
3117,3
3118,4
3119,6
3120,4
3121,2
3122,4
3123,3
3124,8
3125,6
3126,2
3127,2
3128,5
3129,6
3130,8
3131,3
3132,5
3133,6
3134,7
3135,7
3136,8
3137,7
3138,6
3139,7
3140,5
3141,7
3142,8
3143,5
3144,3
3145,4
3146,8
3147,8
3148,2
3149,3
3150,2
3151,8
3152,7
3153,4
3154,0
3155,5
3156,3
3157,4
3158,2
3159,1
3160,8
3161,5
3162,6
3163,6
3164,2
3165,6
3166,1
3167,6
3168,5
3169,6
3170,2
3171,1
3172,0
3173,3
3174,3
3175,7
3176,4
3177,0
3178,6
3179,2
3180,1
3181,6
3182,6
3183,4
3184,0
3185,7
3186,6
3187,9
3188,3
3189,8
3190,6
3191,2
3192,2
3193,3
3194,5
3195,8
3196,7
3197,2
3198,9
3199,8
3200,8
3201,1
3202,3
3203,6
3204,9
3205,8
3206,1
3207,1
3208,1
3209,4
3210,8
3211,9
3212,7
3213,5
3214,2
3215,4
3216,4
3217,8
3218,8
3219,2
3220,4
3221,3
3222,5
3223,7
3224,2
3225,5
3226,2
3227,5
3228,6
3229,5
3230,4
3231,0
3232,8
3233,5
3234,1
3235,0
3236,2
3237,2
3238,7
3239,3
3240,3
3241,3
3242,0
3243,8
3244,9
3245,6
3246,8
3247,9
3248,7
3249,5
3250,4
3251,3
3252,3
3253,4
3254,2
3255,8
3256,5
3257,9
3258,9
3259,3
3260,7
3261,3
3262,3
3263,8
3264,2
3265,0
3266,2
3267,6
3268,6
3269,3
3270,0
3271,4
3272,6
3273,5
3274,2
3275,9
3276,8
3277,8
3278,5
3279,5
3280,5
3281,3
3282,1
3283,2
3284,0
3285,3
3286,4
3287,8
3288,0
3289,5
3290,7
3291,4
3292,0
3293,4
3294,2
3295,7
3296,1
3297,2
3298,3
3299,5
3300,6
3301,4
3302,2
3303,6
3304,9
3305,1
3306,8
3307,6
3308,8
3309,5
3310,5
3311,5
3312,4
3313,7
3314,4
3315,1
3316,3
3317,7
3318,5
3319,8
3320,0
3321,7
3322,9
3323,3
3324,3
3325,6
3326,4
3327,2
3328,5
3329,3
3330,0
3331,8
3332,6
3333,7
3334,3
3335,1
3336,3
3337,1
3338,5
3339,7
3340,6
3341,0
3342,0
3343,3
3344,2
3345,5
3346,3
3347,6
3348,4
3349,4
3350,3
3351,8
3352,0
3353,3
3354,5
3355,9
3356,2
3357,0
3358,8
3359,8
3360,3
3361,3
3362,5
3363,3
3364,5
3365,8
3366,5
3367,6
3368,1
3369,3
3370,3
3371,6
3372,2
3373,5
3374,8
3375,6
3376,8
3377,2
3378,1
3379,7
3380,7
3381,1
3382,8
3383,1
3384,3
3385,1
3386,7
3387,2
3388,0
3389,8
3390,3
3391,1
3392,0
3393,2
3394,1
3395,9
3396,6
3397,4
3398,9
3399,9
3400,1
3401,1
3402,4
3403,1
3404,5
3405,1
3406,5
3407,5
3408,7
3409,0
3410,3
3411,3
3412,2
3413,3
3414,6
3415,0
3416,2
3417,7
3418,4
3419,3
3420,6
3421,6
3422,1
3423,5
3424,2
3425,4
3426,5
3427,0
3428,9
3429,6
3430,9
3431,5
3432,3
3433,9
3434,7
3435,7
3436,8
3437,2
3438,7
3439,1
3440,2
3441,3
3442,7
3443,0
3444,6
3445,3
3446,8
3447,5
3448,8
3449,6
3450,3
3451,6
3452,4
3453,7
3454,4
3455,9
3456,0
3457,4
3458,3
3459,0
3460,0
3461,2
3462,8
3463,4
3464,3
3465,3
3466,0
3467,6
3468,7
3469,9
3470,2
3471,4
3472,1
3473,8
3474,1
3475,3
3476,3
3477,5
3478,3
3479,6
3480,4
3481,6
3482,2
3483,0
3484,9
3485,7
3486,3
3487,6
3488,6
3489,6
3490,7
3491,0
3492,9
3493,2
3494,8
3495,7
3496,2
3497,6
3498,3
3499,5
3500,4
3501,3
3502,9
3503,9
3504,0
3505,9
3506,0
3507,5
3508,2
3509,6
3510,0
3511,5
3512,2
3513,8
3514,7
3515,1
3516,5
3517,4
3518,3
3519,3
3520,8
3521,3
3522,0
3523,6
3524,7
3525,2
3526,4
3527,6
3528,1
3529,0
3530,1
3531,9
3532,0
3533,0
3534,0
3535,9
3536,0
3537,1
3538,9
3539,6
3540,9
3541,2
3542,3
3543,3
3544,4
3545,7
3546,4
3547,0
3548,1
3549,9
3550,4
3551,1
3552,5
3553,8
3554,5
3555,5
3556,7
3557,2
3558,5
3559,5
3560,0
3561,0
3562,7
3563,7
3564,7
3565,8
3566,4
3567,0
3568,1
3569,5
3570,4
3571,0
3572,9
3573,8
3574,9
3575,5
3576,3
3577,4
3578,2
3579,8
3580,5
3581,7
3582,9
3583,3
3584,0
3585,4
3586,7
3587,2
3588,3
3589,0
3590,7
3591,5
3592,4
3593,7
3594,5
3595,1
3596,6
3597,7
3598,6
3599,0
3600,3
3601,7
3602,7
3603,2
3604,1
3605,0
3606,3
3607,5
3608,3
3609,0
3610,2
3611,4
3612,5
3613,8
3614,2
3615,8
3616,9
3617,5
3618,1
3619,4
3620,3
3621,1
3622,7
3623,4
3624,2
3625,5
3626,0
3627,2
3628,9
3629,5
3630,8
3631,5
3632,4
3633,2
3634,9
3635,0
3636,6
3637,1
3638,1
3639,4
3640,1
3641,5
3642,4
3643,0
3644,7
3645,4
3646,1
3647,6
3648,0
3649,3
3650,9
3651,0
3652,1
3653,4
3654,2
3655,4
3656,6
3657,9
3658,0
3659,4
3660,1
3661,3
3662,8
3663,0
3664,4
3665,6
3666,4
3667,1
3668,4
3669,7
3670,4
3671,4
3672,3
3673,2
3674,7
3675,7
3676,3
3677,1
3678,6
3679,1
3680,8
3681,8
3682,4
3683,4
3684,3
3685,0
3686,2
3687,3
3688,1
3689,2
3690,1
3691,8
3692,1
3693,5
3694,3
3695,2
3696,9
3697,5
3698,8
3699,7
3700,3
3701,9
3702,1
3703,2
3704,3
3705,5
3706,4
3707,3
3708,1
3709,3
3710,8
3711,5
3712,4
3713,5
3714,5
3715,2
3716,9
3717,5
3718,2
3719,3
3720,0
3721,2
3722,0
3723,3
3724,4
3725,9
3726,8
3727,8
3728,6
3729,8
3730,5
3731,3
3732,3
3733,8
3734,4
3735,4
3736,1
3737,4
3738,9
3739,3
3740,1
3741,5
3742,8
3743,5
3744,2
3745,2
3746,1
3747,3
3748,6
3749,3
3750,0
3751,3
3752,7
3753,0
3754,2
3755,2
3756,2
3757,7
3758,0
3759,2
3760,6
3761,6
3762,1
3763,0
3764,6
3765,2
3766,1
3767,2
3768,5
3769,9
3770,9
3771,9
3772,3
3773,8
3774,9
3775,8
3776,0
3777,8
3778,8
3779,4
3780,4
3781,5
3782,4
3783,7
3784,1
3785,4
3786,6
3787,3
3788,1
3789,2
3790,4
3791,3
3792,5
3793,6
3794,6
3795,8
3796,9
3797,4
3798,1
3799,5
3800,1
3801,3
3802,4
3803,2
3804,8
3805,0
3806,3
3807,0
3808,7
3809,2
3810,9
3811,0
3812,4
3813,7
3814,2
3815,3
3816,3
3817,0
3818,7
3819,5
3820,8
3821,3
3822,1
3823,8
3824,2
3825,0
3826,1
3827,6
3828,6
3829,8
3830,3
3831,0
3832,4
3833,6
3834,8
3835,8
3836,0
3837,2
3838,6
3839,3
3840,6
3841,9
3842,2
3843,7
3844,6
3845,1
3846,6
3847,8
3848,9
3849,3
3850,9
3851,0
3852,0
3853,0
3854,4
3855,5
3856,2
3857,5
3858,7
3859,4
3860,6
3861,8
3862,9
3863,7
3864,6
3865,3
3866,7
3867,9
3868,1
3869,9
3870,9
3871,7
3872,7
3873,7
3874,4
3875,8
3876,9
3877,0
3878,6
3879,6
3880,4
3881,3
3882,0
3883,4
3884,1
3885,5
3886,8
3887,0
3888,1
3889,0
3890,0
3891,3
3892,2
3893,1
3894,8
3895,0
3896,2
3897,4
3898,6
3899,8
3900,2
3901,7
3902,3
3903,9
3904,9
3905,5
3906,8
3907,2
3908,2
3909,5
3910,1
3911,1
3912,8
3913,3
3914,2
3915,8
3916,0
3917,2
3918,2
3919,4
3920,0
3921,7
3922,2
3923,1
3924,9
3925,5
3926,5
3927,1
3928,2
3929,4
3930,2
3931,7
3932,2
3933,4
3934,4
3935,8
3936,3
3937,0
3938,8
3939,5
3940,8
3941,1
3942,8
3943,2
3944,3
3945,8
3946,0
3947,7
3948,0
3949,7
3950,4
3951,9
3952,0
3953,8
3954,6
3955,0
3956,1
3957,2
3958,8
3959,2
3960,6
3961,8
3962,5
3963,3
3964,5
3965,4
3966,1
3967,3
3968,4
3969,4
3970,1
3971,6
3972,9
3973,8
3974,1
3975,9
3976,0
3977,2
3978,5
3979,4
3980,6
3981,8
3982,5
3983,7
3984,4
3985,7
3986,8
3987,4
3988,3
3989,4
3990,7
3991,5
3992,5
3993,8
3994,5
3995,0
3996,6
3997,8
3998,8
3999,6
4000,6
4001,6
4002,6
4003,3
4004,5
4005,9
4006,4
4007,4
4008,9
4009,4
4010,3
4011,1
4012,7
4013,2
4014,1
4015,1
4016,8
4017,1
4018,1
4019,5
4020,4
4021,7
4022,4
4023,1
4024,9
4025,5
4026,3
4027,8
4028,1
4029,2
4030,0
4031,4
4032,4
4033,2
4034,9
4035,6
4036,4
4037,3
4038,8
4039,3
4040,6
4041,2
4042,7
4043,5
4044,9
4045,6
4046,1
4047,9
4048,5
4049,5
4050,9
4051,6
4052,4
4053,5
4054,3
4055,0
4056,9
4057,9
4058,7
4059,3
4060,8
4061,7
4062,4
4063,4
4064,2
4065,9
4066,3
4067,3
4068,1
4069,1
4070,7
4071,4
4072,7
4073,5
4074,1
4075,9
4076,4
4077,8
4078,2
4079,2
4080,7
4081,5
4082,4
4083,3
4084,7
4085,3
4086,4
4087,1
4088,8
4089,8
4090,9
4091,9
4092,1
4093,3
4094,2
4095,1
4096,3
4097,9
4098,5
4099,0
4100,7
4101,4
4102,8
4103,2
4104,1
4105,8
4106,5
4107,3
4108,3
4109,7
4110,7
4111,2
4112,6
4113,4
4114,3
4115,7
4116,6
4117,8
4118,6
4119,1
4120,7
4121,5
4122,6
4123,0
4124,1
4125,7
4126,8
4127,1
4128,9
4129,1
4130,6
4131,6
4132,9
4133,0
4134,7
4135,0
4136,4
4137,1
4138,8
4139,0
4140,7
4141,2
4142,6
4143,0
4144,3
4145,3
4146,5
4147,4
4148,2
4149,7
4150,2
4151,8
4152,9
4153,2
4154,2
4155,7
4156,0
4157,2
4158,3
4159,0
4160,7
4161,4
4162,3
4163,7
4164,4
4165,6
4166,5
4167,8
4168,1
4169,5
4170,2
4171,7
4172,7
4173,9
4174,1
4175,5
4176,3
4177,1
4178,9
4179,3
4180,7
4181,8
4182,5
4183,2
4184,4
4185,4
4186,4
4187,3
4188,5
4189,2
4190,5
4191,9
4192,4
4193,1
4194,7
4195,7
4196,4
4197,9
4198,2
4199,4
4200,5
4201,3
4202,7
4203,6
4204,0
4205,5
4206,6
4207,9
4208,2
4209,7
4210,3
4211,2
4212,5
4213,8
4214,3
4215,5
4216,7
4217,2
4218,8
4219,9
4220,1
4221,6
4222,4
4223,0
4224,1
4225,5
4226,2
4227,9
4228,4
4229,0
4230,0
4231,7
4232,9
4233,9
4234,6
4235,3
4236,1
4237,1
4238,0
4239,3
4240,3
4241,3
4242,2
4243,9
4244,2
4245,9
4246,6
4247,9
4248,0
4249,5
4250,9
4251,8
4252,4
4253,9
4254,3
4255,1
4256,8
4257,9
4258,8
4259,5
4260,1
4261,7
4262,0
4263,6
4264,4
4265,0
4266,3
4267,6
4268,1
4269,8
4270,0
4271,3
4272,8
4273,1
4274,4
4275,9
4276,1
4277,5
4278,4
4279,0
4280,9
4281,5
4282,6
4283,9
4284,3
4285,9
4286,0
4287,8
4288,1
4289,1
4290,5
4291,6
4292,5
4293,2
4294,1
4295,0
4296,9
4297,8
4298,4
4299,9
4300,0
4301,1
4302,1
4303,9
4304,8
4305,9
4306,4
4307,3
4308,8
4309,7
4310,5
4311,7
4312,9
4313,6
4314,5
4315,1
4316,9
4317,6
4318,9
4319,6
4320,0
4321,9
4322,4
4323,2
4324,2
4325,0
4326,9
4327,2
4328,1
4329,1
4330,0
4331,0
4332,7
4333,5
4334,8
4335,4
4336,2
4337,4
4338,5
4339,8
4340,6
4341,9
4342,0
4343,5
4344,5
4345,4
4346,4
4347,4
4348,9
4349,2
4350,6
4351,0
4352,4
4353,8
4354,4
4355,6
4356,9
4357,9
4358,1
4359,7
4360,7
4361,9
4362,4
4363,6
4364,8
4365,1
4366,1
4367,1
4368,8
4369,4
4370,0
4371,4
4372,5
4373,3
4374,3
4375,1
4376,5
4377,7
4378,0
4379,6
4380,2
4381,4
4382,2
4383,8
4384,8
4385,5
4386,8
4387,6
4388,8
4389,5
4390,9
4391,2
4392,3
4393,6
4394,3
4395,7
4396,1
4397,0
4398,5
4399,0
4400,0
4401,6
4402,1
4403,8
4404,5
4405,7
4406,6
4407,5
4408,6
4409,1
4410,8
4411,7
4412,2
4413,8
4414,7
4415,5
4416,1
4417,5
4418,8
4419,8
4420,2
4421,1
4422,0
4423,8
4424,2
4425,5
4426,8
4427,5
4428,4
4429,1
4430,1
4431,0
4432,4
4433,9
4434,9
4435,1
4436,1
4437,6
4438,2
4439,0
4440,8
4441,7
4442,9
4443,5
4444,4
4445,2
4446,3
4447,3
4448,1
4449,1
4450,5
4451,2
4452,7
4453,4
4454,4
4455,8
4456,0
4457,0
4458,7
4459,8
4460,8
4461,7
4462,2
4463,7
4464,8
4465,3
4466,1
4467,4
4468,8
4469,8
4470,1
4471,2
4472,4
4473,8
4474,5
4475,8
4476,9
4477,3
4478,4
4479,7
4480,4
4481,2
4482,1
4483,4
4484,5
4485,3
4486,0
4487,8
4488,2
4489,7
4490,5
4491,1
4492,0
4493,8
4494,4
4495,0
4496,0
4497,5
4498,9
4499,8
4500,9
4501,7
4502,6
4503,1
4504,8
4505,2
4506,0
4507,2
4508,4
4509,6
4510,1
4511,2
4512,3
4513,1
4514,8
4515,2
4516,0
4517,6
4518,7
4519,2
4520,5
4521,4
4522,4
4523,6
4524,0
4525,2
4526,4
4527,2
4528,2
4529,9
4530,0
4531,9
4532,3
4533,0
4534,7
4535,1
4536,2
4537,6
4538,2
4539,6
4540,9
4541,5
4542,6
4543,8
4544,9
4545,0
4546,9
4547,9
4548,0
4549,7
4550,6
4551,9
4552,7
4553,2
4554,4
4555,5
4556,0
4557,4
4558,6
4559,4
4560,5
4561,9
4562,6
4563,5
4564,1
4565,0
4566,3
4567,5
4568,5
4569,6
4570,8
4571,8
4572,7
4573,8
4574,8
4575,1
4576,9
4577,4
4578,3
4579,1
4580,3
4581,7
4582,2
4583,5
4584,2
4585,7
4586,5
4587,3
4588,2
4589,0
4590,8
4591,3
4592,9
4593,7
4594,6
4595,3
4596,4
4597,0
4598,1
4599,7
4600,1
4601,2
4602,6
4603,4
4604,2
4605,2
4606,0
4607,6
4608,1
4609,6
4610,4
4611,9
4612,8
4613,6
4614,7
4615,5
4616,1
4617,0
4618,5
4619,8
4620,6
4621,1
4622,0
4623,3
4624,4
4625,5
4626,5
4627,3
4628,6
4629,7
4630,0
4631,0
4632,2
4633,8
4634,0
4635,2
4636,1
4637,3
4638,2
4639,7
4640,8
4641,3
4642,6
4643,9
4644,2
4645,9
4646,4
4647,2
4648,7
4649,0
4650,1
4651,4
4652,5
4653,8
4654,1
4655,3
4656,6
4657,5
4658,5
4659,1
4660,5
4661,2
4662,0
4663,0
4664,2
4665,3
4666,0
4667,3
4668,6
4669,2
4670,0
4671,6
4672,9
4673,9
4674,0
4675,1
4676,1
4677,0
4678,0
4679,7
4680,0
4681,7
4682,5
4683,0
4684,7
4685,7
4686,6
4687,9
4688,3
4689,2
4690,5
4691,5
4692,7
4693,8
4694,3
4695,4
4696,8
4697,6
4698,2
4699,8
4700,3
4701,3
4702,2
4703,8
4704,3
4705,7
4706,4
4707,8
4708,8
4709,6
4710,7
4711,4
4712,7
4713,4
4714,2
4715,0
4716,1
4717,3
4718,4
4719,2
4720,0
4721,2
4722,7
4723,0
4724,7
4725,0
4726,3
4727,0
4728,0
4729,2
4730,6
4731,3
4732,8
4733,7
4734,4
4735,8
4736,2
4737,5
4738,5
4739,2
4740,2
4741,7
4742,1
4743,7
4744,3
4745,5
4746,1
4747,1
4748,2
4749,1
4750,0
4751,5
4752,3
4753,8
4754,5
4755,7
4756,2
4757,1
4758,9
4759,6
4760,1
4761,7
4762,5
4763,3
4764,2
4765,2
4766,1
4767,7
4768,9
4769,5
4770,5
4771,3
4772,4
4773,2
4774,7
4775,0
4776,4
4777,6
4778,3
4779,4
4780,2
4781,2
4782,7
4783,0
4784,3
4785,3
4786,0
4787,2
4788,6
4789,3
4790,1
4791,1
4792,1
4793,6
4794,9
4795,0
4796,0
4797,7
4798,6
4799,9
4800,2
4801,2
4802,5
4803,3
4804,1
4805,4
4806,3
4807,3
4808,7
4809,4
4810,7
4811,7
4812,2
4813,1
4814,6
4815,2
4816,6
4817,4
4818,9
4819,8
4820,5
4821,2
4822,7
4823,4
4824,9
4825,2
4826,1
4827,3
4828,9
4829,1
4830,6
4831,3
4832,7
4833,2
4834,3
4835,1
4836,8
4837,5
4838,6
4839,3
4840,0
4841,2
4842,8
4843,0
4844,9
4845,2
4846,7
4847,3
4848,6
4849,7
4850,6
4851,3
4852,5
4853,7
4854,8
4855,1
4856,6
4857,8
4858,3
4859,8
4860,1
4861,3
4862,3
4863,3
4864,6
4865,0
4866,5
4867,7
4868,6
4869,6
4870,6
4871,1
4872,3
4873,8
4874,0
4875,3
4876,1
4877,6
4878,1
4879,2
4880,0
4881,5
4882,6
4883,2
4884,0
4885,0
4886,7
4887,9
4888,3
4889,8
4890,1
4891,3
4892,9
4893,6
4894,8
4895,7
4896,1
4897,2
4898,9
4899,5
4900,3
4901,6
4902,0
4903,0
4904,1
4905,1
4906,1
4907,1
4908,2
4909,0
4910,5
4911,7
4912,0
4913,3
4914,1
4915,0
4916,2
4917,7
4918,8
4919,0
4920,0
4921,0
4922,3
4923,6
4924,0
4925,7
4926,0
4927,2
4928,4
4929,7
4930,2
4931,5
4932,4
4933,8
4934,9
4935,2
4936,3
4937,4
4938,2
4939,2
4940,6
4941,0
4942,4
4943,9
4944,8
4945,2
4946,6
4947,5
4948,0
4949,5
4950,3
4951,5
4952,4
4953,9
4954,9
4955,6
4956,8
4957,2
4958,6
4959,0
4960,2
4961,1
4962,9
4963,1
4964,7
4965,5
4966,2
4967,9
4968,4
4969,1
4970,0
4971,1
4972,1
4973,2
4974,4
4975,1
4976,7
4977,7
4978,1
4979,7
4980,9
4981,9
4982,4
4983,2
4984,8
4985,6
4986,2
4987,0
4988,7
4989,1
4990,9
4991,0
4992,2
4993,6
4994,8
4995,3
4996,3
4997,8
4998,1
4999,7
5000,3
5001,7
5002,8
5003,6
5004,6
5005,1
5006,9
5007,4
5008,6
5009,4
5010,5
5011,3
5012,6
5013,8
5014,9
5015,6
5016,5
5017,5
5018,9
5019,1
5020,8
5021,7
5022,7
5023,4
5024,8
5025,3
5026,8
5027,7
5028,8
5029,9
5030,3
5031,8
5032,7
5033,1
5034,7
5035,2
5036,9
5037,3
5038,7
5039,8
5040,7
5041,6
5042,9
5043,0
5044,0
5045,2
5046,7
5047,7
5048,8
5049,1
5050,4
5051,5
5052,5
5053,3
5054,7
5055,8
5056,3
5057,2
5058,9
5059,6
5060,3
5061,8
5062,0
5063,4
5064,8
5065,8
5066,6
5067,6
5068,0
5069,0
5070,6
5071,9
5072,4
5073,8
5074,2
5075,1
5076,3
5077,1
5078,0
5079,6
5080,9
5081,7
5082,1
5083,3
5084,9
5085,7
5086,9
5087,9
5088,5
5089,4
5090,6
5091,1
5092,5
5093,5
5094,0
5095,0
5096,9
5097,5
5098,0
5099,3
5100,2
5101,7
5102,1
5103,6
5104,1
5105,0
5106,6
5107,4
5108,2
5109,5
5110,6
5111,5
5112,8
5113,9
5114,6
5115,6
5116,0
5117,1
5118,0
5119,8
5120,4
5121,2
5122,2
5123,6
5124,1
5125,3
5126,1
5127,3
5128,3
5129,4
5130,1
5131,1
5132,9
5133,4
5134,7
5135,5
5136,3
5137,8
5138,4
5139,4
5140,3
5141,1
5142,4
5143,3
5144,3
5145,8
5146,7
5147,5
5148,3
5149,3
5150,0
5151,0
5152,8
5153,7
5154,3
5155,7
5156,7
5157,2
5158,2
5159,9
5160,3
5161,4
5162,6
5163,6
5164,4
5165,7
5166,6
5167,4
5168,1
5169,2
5170,8
5171,2
5172,2
5173,0
5174,1
5175,8
5176,8
5177,1
5178,1
5179,0
5180,1
5181,3
5182,5
5183,1
5184,1
5185,6
5186,6
5187,3
5188,4
5189,3
5190,8
5191,6
5192,2
5193,5
5194,8
5195,7
5196,8
5197,1
5198,6
5199,3
5200,4
5201,8
5202,4
5203,1
5204,9
5205,6
5206,2
5207,8
5208,3
5209,9
5210,8
5211,6
5212,5
5213,9
5214,1
5215,5
5216,3
5217,7
5218,6
5219,8
5220,9
5221,0
5222,1
5223,5
5224,7
5225,4
5226,8
5227,0
5228,8
5229,6
5230,0
5231,7
5232,6
5233,8
5234,3
5235,8
5236,2
5237,6
5238,7
5239,1
5240,5
5241,6
5242,7
5243,5
5244,3
5245,6
5246,0
5247,4
5248,1
5249,7
5250,9
5251,7
5252,6
5253,4
5254,5
5255,2
5256,0
5257,4
5258,2
5259,6
5260,3
5261,3
5262,4
5263,2
5264,6
5265,8
5266,4
5267,4
5268,3
5269,8
5270,0
5271,1
5272,7
5273,8
5274,3
5275,4
5276,6
5277,7
5278,2
5279,3
5280,5
5281,2
5282,5
5283,5
5284,2
5285,4
5286,5
5287,9
5288,4
5289,9
5290,8
5291,0
5292,5
5293,4
5294,6
5295,9
5296,7
5297,2
5298,0
5299,9
5300,7
5301,8
5302,1
5303,1
5304,0
5305,7
5306,0
5307,1
5308,8
5309,4
5310,7
5311,9
5312,2
5313,2
5314,4
5315,4
5316,9
5317,7
5318,5
5319,6
5320,5
5321,8
5322,0
5323,4
5324,9
5325,3
5326,1
5327,5
5328,0
5329,2
5330,4
5331,7
5332,5
5333,7
5334,6
5335,4
5336,6
5337,8
5338,7
5339,4
5340,3
5341,5
5342,8
5343,1
5344,3
5345,6
5346,8
5347,2
5348,5
5349,0
5350,1
5351,0
5352,3
5353,5
5354,8
5355,4
5356,9
5357,9
5358,3
5359,4
5360,8
5361,4
5362,1
5363,6
5364,6
5365,8
5366,1
5367,7
5368,2
5369,4
5370,4
5371,4
5372,9
5373,4
5374,1
5375,8
5376,8
5377,5
5378,6
5379,2
5380,7
5381,0
5382,5
5383,5
5384,0
5385,1
5386,0
5387,1
5388,8
5389,7
5390,6
5391,0
5392,2
5393,5
5394,3
5395,1
5396,9
5397,0
5398,4
5399,5
5400,9
5401,7
5402,6
5403,1
5404,2
5405,5
5406,6
5407,7
5408,4
5409,1
5410,2
5411,9
5412,2
5413,7
5414,0
5415,2
5416,2
5417,9
5418,2
5419,4
5420,1
5421,2
5422,7
5423,4
5424,2
5425,2
5426,6
5427,0
5428,0
5429,7
5430,2
5431,6
5432,8
5433,7
5434,7
5435,6
5436,7
5437,8
5438,9
5439,3
5440,3
5441,8
5442,9
5443,7
5444,3
5445,3
5446,3
5447,8
5448,4
5449,8
5450,6
5451,0
5452,0
5453,8
5454,0
5455,2
5456,0
5457,4
5458,7
5459,1
5460,7
5461,9
5462,0
5463,6
5464,6
5465,5
5466,1
5467,0
5468,9
5469,5
5470,2
5471,2
5472,7
5473,4
5474,3
5475,5
5476,5
5477,6
5478,3
5479,0
5480,2
5481,8
5482,1
5483,2
5484,8
5485,4
5486,2
5487,5
5488,3
5489,2
5490,3
5491,5
5492,1
5493,2
5494,6
5495,0
5496,6
5497,5
5498,7
5499,5
5500,2
5501,5
5502,6
5503,3
5504,4
5505,6
5506,9
5507,6
5508,6
5509,8
5510,9
5511,8
5512,1
5513,1
5514,6
5515,8
5516,4
5517,9
5518,3
5519,4
5520,0
5521,6
5522,2
5523,1
5524,2
5525,3
5526,1
5527,3
5528,8
5529,0
5530,3
5531,0
5532,9
5533,5
5534,7
5535,7
5536,9
5537,6
5538,1
5539,8
5540,9
5541,8
5542,4
5543,2
5544,2
5545,6
5546,7
5547,8
5548,4
5549,3
5550,7
5551,9
5552,4
5553,6
5554,9
5555,2
5556,0
5557,6
5558,4
5559,4
5560,1
5561,4
5562,4
5563,1
5564,9
5565,4
5566,2
5567,0
5568,0
5569,1
5570,6
5571,2
5572,8
5573,2
5574,3
5575,5
5576,7
5577,2
5578,5
5579,0
5580,2
5581,0
5582,6
5583,0
5584,2
5585,2
5586,6
5587,8
5588,6
5589,1
5590,5
5591,5
5592,2
5593,9
5594,1
5595,9
5596,4
5597,9
5598,9
5599,0
5600,0
5601,2
5602,3
5603,4
5604,7
5605,0
5606,6
5607,7
5608,0
5609,2
5610,6
5611,0
5612,4
5613,3
5614,1
5615,0
5616,7
5617,9
5618,7
5619,7
5620,3
5621,5
5622,8
5623,9
5624,8
5625,0
5626,1
5627,2
5628,7
5629,8
5630,8
5631,2
5632,4
5633,7
5634,9
5635,2
5636,6
5637,2
5638,8
5639,3
5640,0
5641,4
5642,6
5643,0
5644,0
5645,0
5646,9
5647,8
5648,6
5649,0
5650,0
5651,7
5652,6
5653,7
5654,5
5655,8
5656,2
5657,1
5658,9
5659,3
5660,0
5661,6
5662,7
5663,2
5664,6
5665,9
5666,6
5667,6
5668,8
5669,9
5670,8
5671,5
5672,5
5673,4
5674,7
5675,8
5676,5
5677,3
5678,7
5679,9
5680,5
5681,5
5682,1
5683,9
5684,0
5685,6
5686,3
5687,3
5688,5
5689,9
5690,5
5691,5
5692,8
5693,4
5694,4
5695,8
5696,1
5697,6
5698,0
5699,2
5700,6
5701,7
5702,3
5703,9
5704,1
5705,1
5706,9
5707,6
5708,2
5709,5
5710,8
5711,5
5712,2
5713,4
5714,9
5715,6
5716,3
5717,2
5718,7
5719,3
5720,9
5721,8
5722,8
5723,9
5724,6
5725,0
5726,8
5727,5
5728,3
5729,0
5730,2
5731,2
5732,8
5733,0
5734,4
5735,9
5736,4
5737,8
5738,2
5739,0
5740,5
5741,5
5742,5
5743,6
5744,9
5745,4
5746,2
5747,7
5748,0
5749,1
5750,4
5751,3
5752,1
5753,3
5754,1
5755,5
5756,9
5757,8
5758,3
5759,1
5760,3
5761,8
5762,6
5763,2
5764,0
5765,7
5766,6
5767,4
5768,5
5769,3
5770,3
5771,5
5772,8
5773,6
5774,5
5775,4
5776,2
5777,9
5778,4
5779,6
5780,2
5781,7
5782,8
5783,2
5784,6
5785,8
5786,4
5787,2
5788,9
5789,1
5790,4
5791,7
5792,7
5793,1
5794,9
5795,5
5796,5
